sample_idx,ts_ms,Ax,Ay,Az,Gx,Gy,Gz,vx,vy,vz,ax,ay,az,t,sx,sy,sz,fx,fy,fz
3500,1772696481601,0.044921875,0.91162109375,-0.39794921875,-9.27734375,36.9873046875,5.43212890625,1,1,2,0.010986328125,0.032958984375,0.0,26.51,39,8,60,9,11,8
3501,1772696481611,0.044921875,0.91162109375,-0.39794921875,-9.27734375,36.9873046875,5.43212890625,1,1,2,0.010986328125,0.032958984375,0.0,26.51,39,8,60,9,11,8
3502,1772696481622,0.044921875,0.91162109375,-0.39794921875,-9.27734375,36.9873046875,5.43212890625,1,1,2,0.010986328125,0.032958984375,0.0,26.51,39,8,60,9,11,8
3503,1772696481632,0.044921875,0.91162109375,-0.39794921875,-9.27734375,36.9873046875,5.43212890625,1,1,2,0.010986328125,0.032958984375,0.0,26.51,39,8,60,9,11,8
3504,1772696481642,0.044921875,0.91162109375,-0.39794921875,-9.27734375,36.9873046875,5.43212890625,1,1,2,0.010986328125,0.032958984375,0.0,26.51,39,8,60,9,11,8
3505,1772696481653,0.044921875,0.91162109375,-0.39794921875,-9.27734375,36.9873046875,5.43212890625,1,1,2,0.010986328125,0.032958984375,0.0,26.51,39,8,60,9,11,8
3506,1772696481663,0.044921875,0.91162109375,-0.39794921875,-9.27734375,36.9873046875,5.43212890625,1,1,2,0.010986328125,0.032958984375,0.0,26.51,39,8,60,9,11,8
3507,1772696481673,0.044921875,0.91162109375,-0.39794921875,-9.27734375,36.9873046875,5.43212890625,1,1,2,0.010986328125,0.032958984375,0.0,26.51,39,8,60,9,11,8
3508,1772696481686,0.044921875,0.91162109375,-0.39794921875,-9.27734375,36.9873046875,5.43212890625,1,1,2,0.010986328125,0.032958984375,0.0,26.51,39,8,60,9,11,8
3509,1772696481700,0.044921875,0.91162109375,-0.39794921875,-9.27734375,36.9873046875,5.43212890625,1,1,2,0.010986328125,0.032958984375,0.0,26.51,39,8,60,9,11,8
3510,1772696481711,0.044921875,0.91162109375,-0.39794921875,-9.27734375,36.9873046875,5.43212890625,1,1,2,0.010986328125,0.032958984375,0.0,26.51,39,8,60,9,11,8
3511,1772696481721,0.044921875,0.91162109375,-0.39794921875,-9.27734375,36.9873046875,5.43212890625,1,1,2,0.010986328125,0.032958984375,0.0,26.51,39,8,60,9,11,8
3512,1772696481731,0.09765625,0.919921875,-0.37060546875,10.1318359375,-62.5,-50.23193359375,0,0,2,0.02197265625,0.1153564453125,0.1263427734375,26.57,5,4,36,8,17,8
3513,1772696481742,0.09765625,0.919921875,-0.37060546875,10.1318359375,-62.5,-50.23193359375,0,0,2,0.02197265625,0.1153564453125,0.1263427734375,26.57,5,4,36,8,17,8
3514,1772696481753,0.09765625,0.919921875,-0.37060546875,10.1318359375,-62.5,-50.23193359375,0,0,2,0.02197265625,0.1153564453125,0.1263427734375,26.57,5,4,36,8,17,8
3515,1772696481764,0.09765625,0.919921875,-0.37060546875,10.1318359375,-62.5,-50.23193359375,0,0,2,0.02197265625,0.1153564453125,0.1263427734375,26.57,5,4,36,8,17,8
3516,1772696481774,0.09765625,0.919921875,-0.37060546875,10.1318359375,-62.5,-50.23193359375,0,0,2,0.02197265625,0.1153564453125,0.1263427734375,26.57,5,4,36,8,17,8
3517,1772696481785,0.09765625,0.919921875,-0.37060546875,10.1318359375,-62.5,-50.23193359375,0,0,2,0.02197265625,0.1153564453125,0.1263427734375,26.57,5,4,36,8,17,8
3518,1772696481795,0.09765625,0.919921875,-0.37060546875,10.1318359375,-62.5,-50.23193359375,0,0,2,0.02197265625,0.1153564453125,0.1263427734375,26.57,5,4,36,8,17,8
3519,1772696481805,0.09765625,0.919921875,-0.37060546875,10.1318359375,-62.5,-50.23193359375,0,0,2,0.02197265625,0.1153564453125,0.1263427734375,26.57,5,4,36,8,17,8
3520,1772696481816,0.09765625,0.919921875,-0.37060546875,10.1318359375,-62.5,-50.23193359375,0,0,2,0.02197265625,0.1153564453125,0.1263427734375,26.57,5,4,36,8,17,8
3521,1772696481826,0.09765625,0.919921875,-0.37060546875,10.1318359375,-62.5,-50.23193359375,0,0,2,0.02197265625,0.1153564453125,0.1263427734375,26.57,5,4,36,8,17,8
3522,1772696481836,0.09765625,0.919921875,-0.37060546875,10.1318359375,-62.5,-50.23193359375,0,0,2,0.02197265625,0.1153564453125,0.1263427734375,26.57,5,4,36,8,17,8
3523,1772696481847,0.09765625,0.919921875,-0.37060546875,10.1318359375,-62.5,-50.23193359375,0,0,2,0.02197265625,0.1153564453125,0.1263427734375,26.57,5,4,36,8,17,8
3524,1772696481857,0.09765625,0.919921875,-0.37060546875,10.1318359375,-62.5,-50.23193359375,0,0,2,0.02197265625,0.1153564453125,0.1263427734375,26.57,5,4,36,8,17,8
3525,1772696481868,0.09765625,0.919921875,-0.37060546875,10.1318359375,-62.5,-50.23193359375,0,0,2,0.02197265625,0.1153564453125,0.1263427734375,26.57,5,4,36,8,17,8
3526,1772696481878,0.09765625,0.919921875,-0.37060546875,10.1318359375,-62.5,-50.23193359375,0,0,2,0.02197265625,0.1153564453125,0.1263427734375,26.57,5,4,36,8,17,8
3527,1772696481889,0.09765625,0.919921875,-0.37060546875,10.1318359375,-62.5,-50.23193359375,0,0,2,0.02197265625,0.1153564453125,0.1263427734375,26.57,5,4,36,8,17,8
3528,1772696481899,0.09765625,0.919921875,-0.37060546875,10.1318359375,-62.5,-50.23193359375,0,0,2,0.02197265625,0.1153564453125,0.1263427734375,26.57,5,4,36,8,17,8
3529,1772696481909,0.09765625,0.919921875,-0.37060546875,10.1318359375,-62.5,-50.23193359375,0,0,2,0.02197265625,0.1153564453125,0.1263427734375,26.57,5,4,36,8,17,8
3530,1772696481920,0.09765625,0.919921875,-0.37060546875,10.1318359375,-62.5,-50.23193359375,0,0,2,0.02197265625,0.1153564453125,0.1263427734375,26.57,5,4,36,8,17,8
3531,1772696481930,-0.21728515625,0.84033203125,-0.3154296875,-7.080078125,-107.72705078125,-18.5546875,3,2,4,0.0,0.120849609375,0.0933837890625,26.57,22,5,45,8,17,8
3532,1772696481941,-0.21728515625,0.84033203125,-0.3154296875,-7.080078125,-107.72705078125,-18.5546875,3,2,4,0.0,0.120849609375,0.0933837890625,26.57,22,5,45,8,17,8
3533,1772696481951,-0.21728515625,0.84033203125,-0.3154296875,-7.080078125,-107.72705078125,-18.5546875,3,2,4,0.0,0.120849609375,0.0933837890625,26.57,22,5,45,8,17,8
3534,1772696481961,-0.21728515625,0.84033203125,-0.3154296875,-7.080078125,-107.72705078125,-18.5546875,3,2,4,0.0,0.120849609375,0.0933837890625,26.57,22,5,45,8,17,8
3535,1772696481972,-0.21728515625,0.84033203125,-0.3154296875,-7.080078125,-107.72705078125,-18.5546875,3,2,4,0.0,0.120849609375,0.0933837890625,26.57,22,5,45,8,17,8
3536,1772696481982,-0.21728515625,0.84033203125,-0.3154296875,-7.080078125,-107.72705078125,-18.5546875,3,2,4,0.0,0.120849609375,0.0933837890625,26.57,22,5,45,8,17,8
3537,1772696481992,-0.21728515625,0.84033203125,-0.3154296875,-7.080078125,-107.72705078125,-18.5546875,3,2,4,0.0,0.120849609375,0.0933837890625,26.57,22,5,45,8,17,8
3538,1772696482003,-0.21728515625,0.84033203125,-0.3154296875,-7.080078125,-107.72705078125,-18.5546875,3,2,4,0.0,0.120849609375,0.0933837890625,26.57,22,5,45,8,17,8
3539,1772696482013,-0.21728515625,0.84033203125,-0.3154296875,-7.080078125,-107.72705078125,-18.5546875,3,2,4,0.0,0.120849609375,0.0933837890625,26.57,22,5,45,8,17,8
3540,1772696482024,-0.21728515625,0.84033203125,-0.3154296875,-7.080078125,-107.72705078125,-18.5546875,3,2,4,0.0,0.120849609375,0.0933837890625,26.57,22,5,45,8,17,8
3541,1772696482034,-0.21728515625,0.84033203125,-0.3154296875,-7.080078125,-107.72705078125,-18.5546875,3,2,4,0.0,0.120849609375,0.0933837890625,26.57,22,5,45,8,17,8
3542,1772696482044,-0.21728515625,0.84033203125,-0.3154296875,-7.080078125,-107.72705078125,-18.5546875,3,2,4,0.0,0.120849609375,0.0933837890625,26.57,22,5,45,8,17,8
3543,1772696482055,-0.21728515625,0.84033203125,-0.3154296875,-7.080078125,-107.72705078125,-18.5546875,3,2,4,0.0,0.120849609375,0.0933837890625,26.57,22,5,45,8,17,8
3544,1772696482065,-0.21728515625,0.84033203125,-0.3154296875,-7.080078125,-107.72705078125,-18.5546875,3,2,4,0.0,0.120849609375,0.0933837890625,26.57,22,5,45,8,17,8
3545,1772696482075,-0.21728515625,0.84033203125,-0.3154296875,-7.080078125,-107.72705078125,-18.5546875,3,2,4,0.0,0.120849609375,0.0933837890625,26.57,22,5,45,8,17,8
3546,1772696482086,-0.21728515625,0.84033203125,-0.3154296875,-7.080078125,-107.72705078125,-18.5546875,3,2,4,0.0,0.120849609375,0.0933837890625,26.57,22,5,45,8,17,8
3547,1772696482096,-0.21728515625,0.84033203125,-0.3154296875,-7.080078125,-107.72705078125,-18.5546875,3,2,4,0.0,0.120849609375,0.0933837890625,26.57,22,5,45,8,17,8
3548,1772696482106,-0.21728515625,0.84033203125,-0.3154296875,-7.080078125,-107.72705078125,-18.5546875,3,2,4,0.0,0.120849609375,0.0933837890625,26.57,22,5,45,8,17,8
3549,1772696482117,-0.21728515625,0.84033203125,-0.3154296875,-7.080078125,-107.72705078125,-18.5546875,3,2,4,0.0,0.120849609375,0.0933837890625,26.57,22,5,45,8,17,8
3550,1772696482127,0.07666015625,0.83154296875,-0.3779296875,18.49365234375,33.75244140625,35.15625,5,2,2,0.186767578125,0.7196044921875,0.186767578125,26.51,225,8,45,8,17,8
3551,1772696482138,0.07666015625,0.83154296875,-0.3779296875,18.49365234375,33.75244140625,35.15625,5,2,2,0.186767578125,0.7196044921875,0.186767578125,26.51,225,8,45,8,17,8
3552,1772696482148,0.07666015625,0.83154296875,-0.3779296875,18.49365234375,33.75244140625,35.15625,5,2,2,0.186767578125,0.7196044921875,0.186767578125,26.51,225,8,45,8,17,8
3553,1772696482158,0.07666015625,0.83154296875,-0.3779296875,18.49365234375,33.75244140625,35.15625,5,2,2,0.186767578125,0.7196044921875,0.186767578125,26.51,225,8,45,8,17,8
3554,1772696482169,0.07666015625,0.83154296875,-0.3779296875,18.49365234375,33.75244140625,35.15625,5,2,2,0.186767578125,0.7196044921875,0.186767578125,26.51,225,8,45,8,17,8
3555,1772696482179,0.07666015625,0.83154296875,-0.3779296875,18.49365234375,33.75244140625,35.15625,5,2,2,0.186767578125,0.7196044921875,0.186767578125,26.51,225,8,45,8,17,8
3556,1772696482190,0.07666015625,0.83154296875,-0.3779296875,18.49365234375,33.75244140625,35.15625,5,2,2,0.186767578125,0.7196044921875,0.186767578125,26.51,225,8,45,8,17,8
3557,1772696482200,0.07666015625,0.83154296875,-0.3779296875,18.49365234375,33.75244140625,35.15625,5,2,2,0.186767578125,0.7196044921875,0.186767578125,26.51,225,8,45,8,17,8
3558,1772696482211,0.07666015625,0.83154296875,-0.3779296875,18.49365234375,33.75244140625,35.15625,5,2,2,0.186767578125,0.7196044921875,0.186767578125,26.51,225,8,45,8,17,8
3559,1772696482221,0.07666015625,0.83154296875,-0.3779296875,18.49365234375,33.75244140625,35.15625,5,2,2,0.186767578125,0.7196044921875,0.186767578125,26.51,225,8,45,8,17,8
3560,1772696482232,0.07666015625,0.83154296875,-0.3779296875,18.49365234375,33.75244140625,35.15625,5,2,2,0.186767578125,0.7196044921875,0.186767578125,26.51,225,8,45,8,17,8
3561,1772696482242,0.07666015625,0.83154296875,-0.3779296875,18.49365234375,33.75244140625,35.15625,5,2,2,0.186767578125,0.7196044921875,0.186767578125,26.51,225,8,45,8,17,8
3562,1772696482253,0.07666015625,0.83154296875,-0.3779296875,18.49365234375,33.75244140625,35.15625,5,2,2,0.186767578125,0.7196044921875,0.186767578125,26.51,225,8,45,8,17,8
3563,1772696482263,0.07666015625,0.83154296875,-0.3779296875,18.49365234375,33.75244140625,35.15625,5,2,2,0.186767578125,0.7196044921875,0.186767578125,26.51,225,8,45,8,17,8
3564,1772696482277,0.07666015625,0.83154296875,-0.3779296875,18.49365234375,33.75244140625,35.15625,5,2,2,0.186767578125,0.7196044921875,0.186767578125,26.51,225,8,45,8,17,8
3565,1772696482287,0.07666015625,0.83154296875,-0.3779296875,18.49365234375,33.75244140625,35.15625,5,2,2,0.186767578125,0.7196044921875,0.186767578125,26.51,225,8,45,8,17,8
3566,1772696482298,0.07666015625,0.83154296875,-0.3779296875,18.49365234375,33.75244140625,35.15625,5,2,2,0.186767578125,0.7196044921875,0.186767578125,26.51,225,8,45,8,17,8
3567,1772696482309,0.07666015625,0.83154296875,-0.3779296875,18.49365234375,33.75244140625,35.15625,5,2,2,0.186767578125,0.7196044921875,0.186767578125,26.51,225,8,45,8,17,8
3568,1772696482320,0.07666015625,0.83154296875,-0.3779296875,18.49365234375,33.75244140625,35.15625,5,2,2,0.186767578125,0.7196044921875,0.186767578125,26.51,225,8,45,8,17,8
3569,1772696482330,-0.1484375,0.86474609375,-0.32421875,-35.33935546875,-136.474609375,-40.8935546875,3,2,4,0.0494384765625,0.1263427734375,0.0604248046875,26.76,78,25,38,8,17,8
3570,1772696482341,-0.1484375,0.86474609375,-0.32421875,-35.33935546875,-136.474609375,-40.8935546875,3,2,4,0.0494384765625,0.1263427734375,0.0604248046875,26.76,78,25,38,8,17,8
3571,1772696482351,-0.1484375,0.86474609375,-0.32421875,-35.33935546875,-136.474609375,-40.8935546875,3,2,4,0.0494384765625,0.1263427734375,0.0604248046875,26.76,78,25,38,8,17,8
3572,1772696482361,-0.1484375,0.86474609375,-0.32421875,-35.33935546875,-136.474609375,-40.8935546875,3,2,4,0.0494384765625,0.1263427734375,0.0604248046875,26.76,78,25,38,8,17,8
3573,1772696482372,-0.1484375,0.86474609375,-0.32421875,-35.33935546875,-136.474609375,-40.8935546875,3,2,4,0.0494384765625,0.1263427734375,0.0604248046875,26.76,78,25,38,8,17,8
3574,1772696482382,-0.1484375,0.86474609375,-0.32421875,-35.33935546875,-136.474609375,-40.8935546875,3,2,4,0.0494384765625,0.1263427734375,0.0604248046875,26.76,78,25,38,8,17,8
3575,1772696482393,-0.1484375,0.86474609375,-0.32421875,-35.33935546875,-136.474609375,-40.8935546875,3,2,4,0.0494384765625,0.1263427734375,0.0604248046875,26.76,78,25,38,8,17,8
3576,1772696482404,-0.1484375,0.86474609375,-0.32421875,-35.33935546875,-136.474609375,-40.8935546875,3,2,4,0.0494384765625,0.1263427734375,0.0604248046875,26.76,78,25,38,8,17,8
3577,1772696482414,-0.1484375,0.86474609375,-0.32421875,-35.33935546875,-136.474609375,-40.8935546875,3,2,4,0.0494384765625,0.1263427734375,0.0604248046875,26.76,78,25,38,8,17,8
3578,1772696482425,-0.1484375,0.86474609375,-0.32421875,-35.33935546875,-136.474609375,-40.8935546875,3,2,4,0.0494384765625,0.1263427734375,0.0604248046875,26.76,78,25,38,8,17,8
3579,1772696482436,-0.1484375,0.86474609375,-0.32421875,-35.33935546875,-136.474609375,-40.8935546875,3,2,4,0.0494384765625,0.1263427734375,0.0604248046875,26.76,78,25,38,8,17,8
3580,1772696482446,-0.1484375,0.86474609375,-0.32421875,-35.33935546875,-136.474609375,-40.8935546875,3,2,4,0.0494384765625,0.1263427734375,0.0604248046875,26.76,78,25,38,8,17,8
3581,1772696482457,-0.1484375,0.86474609375,-0.32421875,-35.33935546875,-136.474609375,-40.8935546875,3,2,4,0.0494384765625,0.1263427734375,0.0604248046875,26.76,78,25,38,8,17,8
3582,1772696482468,-0.1484375,0.86474609375,-0.32421875,-35.33935546875,-136.474609375,-40.8935546875,3,2,4,0.0494384765625,0.1263427734375,0.0604248046875,26.76,78,25,38,8,17,8
3583,1772696482478,-0.1484375,0.86474609375,-0.32421875,-35.33935546875,-136.474609375,-40.8935546875,3,2,4,0.0494384765625,0.1263427734375,0.0604248046875,26.76,78,25,38,8,17,8
3584,1772696482489,-0.1484375,0.86474609375,-0.32421875,-35.33935546875,-136.474609375,-40.8935546875,3,2,4,0.0494384765625,0.1263427734375,0.0604248046875,26.76,78,25,38,8,17,8
3585,1772696482507,-0.1484375,0.86474609375,-0.32421875,-35.33935546875,-136.474609375,-40.8935546875,3,2,4,0.0494384765625,0.1263427734375,0.0604248046875,26.76,78,25,38,8,17,8
3586,1772696482525,-0.1484375,0.86474609375,-0.32421875,-35.33935546875,-136.474609375,-40.8935546875,3,2,4,0.0494384765625,0.1263427734375,0.0604248046875,26.76,78,25,38,8,17,8
3587,1772696482536,-0.1650390625,0.8701171875,-0.33203125,68.05419921875,234.19189453125,94.3603515625,6,2,2,0.208740234375,0.63720703125,0.3460693359375,26.64,33,25,35,8,17,8
3588,1772696482552,-0.1650390625,0.8701171875,-0.33203125,68.05419921875,234.19189453125,94.3603515625,6,2,2,0.208740234375,0.63720703125,0.3460693359375,26.64,33,25,35,8,17,8
3589,1772696482563,-0.1650390625,0.8701171875,-0.33203125,68.05419921875,234.19189453125,94.3603515625,6,2,2,0.208740234375,0.63720703125,0.3460693359375,26.64,33,25,35,8,17,8
3590,1772696482574,-0.1650390625,0.8701171875,-0.33203125,68.05419921875,234.19189453125,94.3603515625,6,2,2,0.208740234375,0.63720703125,0.3460693359375,26.64,33,25,35,8,17,8
3591,1772696482584,-0.1650390625,0.8701171875,-0.33203125,68.05419921875,234.19189453125,94.3603515625,6,2,2,0.208740234375,0.63720703125,0.3460693359375,26.64,33,25,35,8,17,8
3592,1772696482595,-0.1650390625,0.8701171875,-0.33203125,68.05419921875,234.19189453125,94.3603515625,6,2,2,0.208740234375,0.63720703125,0.3460693359375,26.64,33,25,35,8,17,8
3593,1772696482605,-0.1650390625,0.8701171875,-0.33203125,68.05419921875,234.19189453125,94.3603515625,6,2,2,0.208740234375,0.63720703125,0.3460693359375,26.64,33,25,35,8,17,8
3594,1772696482616,-0.1650390625,0.8701171875,-0.33203125,68.05419921875,234.19189453125,94.3603515625,6,2,2,0.208740234375,0.63720703125,0.3460693359375,26.64,33,25,35,8,17,8
3595,1772696482626,-0.1650390625,0.8701171875,-0.33203125,68.05419921875,234.19189453125,94.3603515625,6,2,2,0.208740234375,0.63720703125,0.3460693359375,26.64,33,25,35,8,17,8
3596,1772696482637,-0.1650390625,0.8701171875,-0.33203125,68.05419921875,234.19189453125,94.3603515625,6,2,2,0.208740234375,0.63720703125,0.3460693359375,26.64,33,25,35,8,17,8
3597,1772696482647,-0.1650390625,0.8701171875,-0.33203125,68.05419921875,234.19189453125,94.3603515625,6,2,2,0.208740234375,0.63720703125,0.3460693359375,26.64,33,25,35,8,17,8
3598,1772696482658,-0.1650390625,0.8701171875,-0.33203125,68.05419921875,234.19189453125,94.3603515625,6,2,2,0.208740234375,0.63720703125,0.3460693359375,26.64,33,25,35,8,17,8
3599,1772696482668,-0.1650390625,0.8701171875,-0.33203125,68.05419921875,234.19189453125,94.3603515625,6,2,2,0.208740234375,0.63720703125,0.3460693359375,26.64,33,25,35,8,17,8
3600,1772696482679,-0.1650390625,0.8701171875,-0.33203125,68.05419921875,234.19189453125,94.3603515625,6,2,2,0.208740234375,0.63720703125,0.3460693359375,26.64,33,25,35,8,17,8
3601,1772696482689,-0.1650390625,0.8701171875,-0.33203125,68.05419921875,234.19189453125,94.3603515625,6,2,2,0.208740234375,0.63720703125,0.3460693359375,26.64,33,25,35,8,17,8
3602,1772696482699,-0.1650390625,0.8701171875,-0.33203125,68.05419921875,234.19189453125,94.3603515625,6,2,2,0.208740234375,0.63720703125,0.3460693359375,26.64,33,25,35,8,17,8
3603,1772696482710,-0.1650390625,0.8701171875,-0.33203125,68.05419921875,234.19189453125,94.3603515625,6,2,2,0.208740234375,0.63720703125,0.3460693359375,26.64,33,25,35,8,17,8
3604,1772696482721,-0.1650390625,0.8701171875,-0.33203125,68.05419921875,234.19189453125,94.3603515625,6,2,2,0.208740234375,0.63720703125,0.3460693359375,26.64,33,25,35,8,17,8
3605,1772696482731,-0.197265625,0.8173828125,-0.3173828125,-84.53369140625,-225.830078125,-69.64111328125,8,2,2,0.1373291015625,0.439453125,0.1153564453125,26.38,115,15,53,4,14,7
3606,1772696482741,-0.197265625,0.8173828125,-0.3173828125,-84.53369140625,-225.830078125,-69.64111328125,8,2,2,0.1373291015625,0.439453125,0.1153564453125,26.38,115,15,53,4,14,7
3607,1772696482752,-0.197265625,0.8173828125,-0.3173828125,-84.53369140625,-225.830078125,-69.64111328125,8,2,2,0.1373291015625,0.439453125,0.1153564453125,26.38,115,15,53,4,14,7
3608,1772696482762,-0.197265625,0.8173828125,-0.3173828125,-84.53369140625,-225.830078125,-69.64111328125,8,2,2,0.1373291015625,0.439453125,0.1153564453125,26.38,115,15,53,4,14,7
3609,1772696482773,-0.197265625,0.8173828125,-0.3173828125,-84.53369140625,-225.830078125,-69.64111328125,8,2,2,0.1373291015625,0.439453125,0.1153564453125,26.38,115,15,53,4,14,7
3610,1772696482785,-0.197265625,0.8173828125,-0.3173828125,-84.53369140625,-225.830078125,-69.64111328125,8,2,2,0.1373291015625,0.439453125,0.1153564453125,26.38,115,15,53,4,14,7
3611,1772696482796,-0.197265625,0.8173828125,-0.3173828125,-84.53369140625,-225.830078125,-69.64111328125,8,2,2,0.1373291015625,0.439453125,0.1153564453125,26.38,115,15,53,4,14,7
3612,1772696482806,-0.197265625,0.8173828125,-0.3173828125,-84.53369140625,-225.830078125,-69.64111328125,8,2,2,0.1373291015625,0.439453125,0.1153564453125,26.38,115,15,53,4,14,7
3613,1772696482818,-0.197265625,0.8173828125,-0.3173828125,-84.53369140625,-225.830078125,-69.64111328125,8,2,2,0.1373291015625,0.439453125,0.1153564453125,26.38,115,15,53,4,14,7
3614,1772696482829,-0.197265625,0.8173828125,-0.3173828125,-84.53369140625,-225.830078125,-69.64111328125,8,2,2,0.1373291015625,0.439453125,0.1153564453125,26.38,115,15,53,4,14,7
3615,1772696482839,-0.197265625,0.8173828125,-0.3173828125,-84.53369140625,-225.830078125,-69.64111328125,8,2,2,0.1373291015625,0.439453125,0.1153564453125,26.38,115,15,53,4,14,7
3616,1772696482857,-0.197265625,0.8173828125,-0.3173828125,-84.53369140625,-225.830078125,-69.64111328125,8,2,2,0.1373291015625,0.439453125,0.1153564453125,26.38,115,15,53,4,14,7
3617,1772696482867,-0.197265625,0.8173828125,-0.3173828125,-84.53369140625,-225.830078125,-69.64111328125,8,2,2,0.1373291015625,0.439453125,0.1153564453125,26.38,115,15,53,4,14,7
3618,1772696482878,-0.197265625,0.8173828125,-0.3173828125,-84.53369140625,-225.830078125,-69.64111328125,8,2,2,0.1373291015625,0.439453125,0.1153564453125,26.38,115,15,53,4,14,7
3619,1772696482888,-0.197265625,0.8173828125,-0.3173828125,-84.53369140625,-225.830078125,-69.64111328125,8,2,2,0.1373291015625,0.439453125,0.1153564453125,26.38,115,15,53,4,14,7
3620,1772696482898,-0.197265625,0.8173828125,-0.3173828125,-84.53369140625,-225.830078125,-69.64111328125,8,2,2,0.1373291015625,0.439453125,0.1153564453125,26.38,115,15,53,4,14,7
3621,1772696482909,-0.197265625,0.8173828125,-0.3173828125,-84.53369140625,-225.830078125,-69.64111328125,8,2,2,0.1373291015625,0.439453125,0.1153564453125,26.38,115,15,53,4,14,7
3622,1772696482919,-0.197265625,0.8173828125,-0.3173828125,-84.53369140625,-225.830078125,-69.64111328125,8,2,2,0.1373291015625,0.439453125,0.1153564453125,26.38,115,15,53,4,14,7
3623,1772696482929,0.03564453125,0.76708984375,-0.20751953125,88.80615234375,197.32666015625,95.03173828125,23,10,6,0.164794921875,0.3680419921875,0.2911376953125,26.38,242,110,72,4,14,7
3624,1772696482940,0.03564453125,0.76708984375,-0.20751953125,88.80615234375,197.32666015625,95.03173828125,23,10,6,0.164794921875,0.3680419921875,0.2911376953125,26.38,242,110,72,4,14,7
3625,1772696482950,0.03564453125,0.76708984375,-0.20751953125,88.80615234375,197.32666015625,95.03173828125,23,10,6,0.164794921875,0.3680419921875,0.2911376953125,26.38,242,110,72,4,14,7
3626,1772696482961,0.03564453125,0.76708984375,-0.20751953125,88.80615234375,197.32666015625,95.03173828125,23,10,6,0.164794921875,0.3680419921875,0.2911376953125,26.38,242,110,72,4,14,7
3627,1772696482971,0.03564453125,0.76708984375,-0.20751953125,88.80615234375,197.32666015625,95.03173828125,23,10,6,0.164794921875,0.3680419921875,0.2911376953125,26.38,242,110,72,4,14,7
3628,1772696482981,0.03564453125,0.76708984375,-0.20751953125,88.80615234375,197.32666015625,95.03173828125,23,10,6,0.164794921875,0.3680419921875,0.2911376953125,26.38,242,110,72,4,14,7
3629,1772696482992,0.03564453125,0.76708984375,-0.20751953125,88.80615234375,197.32666015625,95.03173828125,23,10,6,0.164794921875,0.3680419921875,0.2911376953125,26.38,242,110,72,4,14,7
3630,1772696483002,0.03564453125,0.76708984375,-0.20751953125,88.80615234375,197.32666015625,95.03173828125,23,10,6,0.164794921875,0.3680419921875,0.2911376953125,26.38,242,110,72,4,14,7
3631,1772696483013,0.03564453125,0.76708984375,-0.20751953125,88.80615234375,197.32666015625,95.03173828125,23,10,6,0.164794921875,0.3680419921875,0.2911376953125,26.38,242,110,72,4,14,7
3632,1772696483023,0.03564453125,0.76708984375,-0.20751953125,88.80615234375,197.32666015625,95.03173828125,23,10,6,0.164794921875,0.3680419921875,0.2911376953125,26.38,242,110,72,4,14,7
3633,1772696483033,0.03564453125,0.76708984375,-0.20751953125,88.80615234375,197.32666015625,95.03173828125,23,10,6,0.164794921875,0.3680419921875,0.2911376953125,26.38,242,110,72,4,14,7
3634,1772696483044,0.03564453125,0.76708984375,-0.20751953125,88.80615234375,197.32666015625,95.03173828125,23,10,6,0.164794921875,0.3680419921875,0.2911376953125,26.38,242,110,72,4,14,7
3635,1772696483054,0.03564453125,0.76708984375,-0.20751953125,88.80615234375,197.32666015625,95.03173828125,23,10,6,0.164794921875,0.3680419921875,0.2911376953125,26.38,242,110,72,4,14,7
3636,1772696483064,0.03564453125,0.76708984375,-0.20751953125,88.80615234375,197.32666015625,95.03173828125,23,10,6,0.164794921875,0.3680419921875,0.2911376953125,26.38,242,110,72,4,14,7
3637,1772696483075,0.03564453125,0.76708984375,-0.20751953125,88.80615234375,197.32666015625,95.03173828125,23,10,6,0.164794921875,0.3680419921875,0.2911376953125,26.38,242,110,72,4,14,7
3638,1772696483085,0.03564453125,0.76708984375,-0.20751953125,88.80615234375,197.32666015625,95.03173828125,23,10,6,0.164794921875,0.3680419921875,0.2911376953125,26.38,242,110,72,4,14,7
3639,1772696483097,0.03564453125,0.76708984375,-0.20751953125,88.80615234375,197.32666015625,95.03173828125,23,10,6,0.164794921875,0.3680419921875,0.2911376953125,26.38,242,110,72,4,14,7
3640,1772696483107,0.03564453125,0.76708984375,-0.20751953125,88.80615234375,197.32666015625,95.03173828125,23,10,6,0.164794921875,0.3680419921875,0.2911376953125,26.38,242,110,72,4,14,7
3641,1772696483118,0.03564453125,0.76708984375,-0.20751953125,88.80615234375,197.32666015625,95.03173828125,23,10,6,0.164794921875,0.3680419921875,0.2911376953125,26.38,242,110,72,4,14,7
3642,1772696483128,0.03564453125,0.76708984375,-0.20751953125,88.80615234375,197.32666015625,95.03173828125,23,10,6,0.164794921875,0.3680419921875,0.2911376953125,26.38,242,110,72,4,14,7
3643,1772696483139,-0.58935546875,0.96435546875,-0.5166015625,34.60693359375,109.130859375,-5.615234375,11,2,5,0.296630859375,1.065673828125,0.2362060546875,26.51,186,63,56,4,14,7
3644,1772696483150,-0.58935546875,0.96435546875,-0.5166015625,34.60693359375,109.130859375,-5.615234375,11,2,5,0.296630859375,1.065673828125,0.2362060546875,26.51,186,63,56,4,14,7
