elevator_id,ts_ms,ts,data_ts_ms,data_age_ms,is_new_frame,Ax,Ay,Az,Gx,Gy,Gz,vx,vy,vz,ax,ay,az,t,sx,sy,sz,fx,fy,fz,A_mag,G_mag,seg_energy
elevator-unknown,1773735369595,2026-03-17 16:16:09.595,1773735369595,0,1,-0.45556640625,0.88671875,0.0234375,-0.30517578125,0.6103515625,0.6103515625,0,0,0,0.0,0.0,0.0,28.28,,,,,,,0.9971761170983552,0.91552734375,0.005332195538314957
elevator-unknown,1773735369630,2026-03-17 16:16:09.630,1773735369621,9,1,-0.453125,0.87744140625,0.02099609375,-0.244140625,0.67138671875,0.8544921875,0,0,0,0.0,0.0,0.0,28.15,,,,,,,0.98775833227553,1.1137870844051916,0.005383068833480833
elevator-unknown,1773735369654,2026-03-17 16:16:09.654,1773735369645,9,1,-0.45751953125,0.88671875,0.0234375,-0.30517578125,0.8544921875,0.67138671875,0,0,0,0.0,0.0,0.0,28.09,,,,,,,0.9980699271509147,1.1287379155826984,0.005405378136189373
elevator-unknown,1773735369677,2026-03-17 16:16:09.677,1773735369669,8,1,-0.4541015625,0.888671875,0.02197265625,-0.18310546875,0.732421875,0.54931640625,0,0,0,0.0,0.0,0.0,28.28,,,,,,,0.9982127669508328,0.933658358201804,0.005656532325994545
elevator-unknown,1773735369699,2026-03-17 16:16:09.699,1773735369694,5,1,-0.44580078125,0.88623046875,0.01025390625,-0.1220703125,1.03759765625,0.732421875,0,0,0,0.0,0.0,0.0,28.21,,,,,,,0.9920926987420776,1.275912167991142,0.005658449174145907
elevator-unknown,1773735369721,2026-03-17 16:16:09.721,1773735369718,3,1,-0.4462890625,0.88671875,0.017578125,-0.3662109375,0.67138671875,0.732421875,0,0,0,0.0,0.0,0.0,28.28,,,,,,,0.9928509754173619,1.0589203840879804,0.005511028171771126
elevator-unknown,1773735369742,2026-03-17 16:16:09.742,1773735369742,0,1,-0.45166015625,0.88623046875,0.0263671875,-0.30517578125,0.91552734375,0.8544921875,0,0,0,0.0,0.0,0.0,28.34,,,,,,,0.995035963702458,1.2889838917201462,0.005472246910602765
elevator-unknown,1773735369774,2026-03-17 16:16:09.774,1773735369768,6,1,-0.4580078125,0.8935546875,0.01953125,-0.18310546875,0.732421875,0.67138671875,0,0,0,0.0,0.0,0.0,28.02,,,,,,,1.0042871131259328,1.0103116062772737,0.005383917453885547
elevator-unknown,1773735369796,2026-03-17 16:16:09.796,1773735369794,2,1,-0.45703125,0.88623046875,0.0185546875,-0.18310546875,0.79345703125,0.67138671875,0,0,0,0.0,0.0,0.0,28.02,,,,,,,0.9973095224881942,1.055396512804601,0.005911954940002584
elevator-unknown,1773735369827,2026-03-17 16:16:09.827,1773735369818,9,1,-0.4541015625,0.8935546875,0.01611328125,-0.18310546875,0.732421875,0.91552734375,0,0,0,0.0,0.0,0.0,28.21,,,,,,,1.0024509197216618,1.1866590634291736,0.006285901614210753
elevator-unknown,1773735369849,2026-03-17 16:16:09.849,1773735369844,5,1,-0.4423828125,0.87841796875,0.0107421875,-0.1220703125,0.6103515625,0.79345703125,0,0,0,0.0,0.0,0.0,28.34,,,,,,,0.9835832833118766,1.0084662867345158,0.006804140550200358
elevator-unknown,1773735369870,2026-03-17 16:16:09.870,1773735369868,2,1,-0.44189453125,0.884765625,0.00830078125,-0.30517578125,0.8544921875,0.67138671875,0,0,0,0.0,0.0,0.0,28.34,,,,,,,0.9890146060092633,1.1287379155826984,0.00708423903311445
elevator-unknown,1773735369902,2026-03-17 16:16:09.902,1773735369893,9,1,-0.43798828125,0.8916015625,0.01220703125,-0.1220703125,0.8544921875,0.6103515625,0,0,0,0.0,0.0,0.0,28.28,,,,,,,0.9934465724822392,1.057159916729051,0.006998978773214662
elevator-unknown,1773735369924,2026-03-17 16:16:09.924,1773735369919,5,1,-0.4482421875,0.880859375,0.0234375,-0.1220703125,0.54931640625,0.6103515625,0,0,0,0.0,0.0,0.0,28.02,,,,,,,0.9886271357728483,0.8301678777304348,0.006955954393379535
